item_id,order_id,product_id,quantity,unit_price,discount_percent
2458,823,146,1,6644.4,20
2459,824,233,4,798.26,10
2460,824,292,2,5714.49,30
2461,824,500,1,4698.14,30
2462,825,346,3,3008.8,0
2463,825,224,5,492.95,0
2464,825,66,4,2865.73,30
2465,826,323,3,3647.72,0
2466,826,435,5,3361.37,0
2467,827,26,5,1359.94,15
2468,828,535,1,3501.79,10
2469,829,43,1,987.53,0
2470,829,155,-4,1470.34,0
2471,829,203,3,7334.5,0
2472,829,429,2,837.12,20
2473,830,192,5,7416.23,30
2474,830,29,3,349.48,20
2475,831,460,3,2218.48,0
2476,831,38,5,1584.63,5
2477,832,416,1,7680.6,0
2478,832,106,5,5321.58,15
2479,833,112,3,5794.74,30
2480,833,140,4,4484.53,15
2481,833,63,4,7201.79,10
2482,833,392,3,5475.95,10
2483,834,159,4,7056.98,0
2484,834,365,5,165.45,15
2485,835,110,5,1309.71,15
2486,835,257,-2,1566.7,20
2487,835,245,3,1030.78,0
2488,836,542,2,6193.83,0
2489,836,37,3,7768.99,30
2490,836,358,2,5898.22,5
2491,836,191,1,7219.93,10
2492,836,543,1,3503.05,30
2493,837,412,-6,200.35,30
2494,837,146,1,376.53,15
2495,837,67,4,7299.26,10
2496,837,126,3,2291.04,20
2497,838,120,4,4463.21,10
2498,838,317,2,5565.44,15
2499,838,254,6,3363.9,20
2500,838,523,5,7326.1,0
2501,838,466,5,5921.21,5
2502,839,488,2,7587.38,30
2503,839,224,1,6907.61,0
2504,840,42,6,962.75,10
2505,840,335,1,2534.71,0
2506,840,419,4,5249.83,5
2507,840,416,2,6263.36,30
2508,840,329,4,4423.75,20
2509,841,363,6,4705.8,30
2510,842,164,6,6939.01,20
2511,843,453,6,3753.72,0
2512,843,257,1,694.44,10
2513,844,295,2,5424.32,0
2514,844,77,4,1228.82,0
2515,845,112,6,3744.0,0
2516,846,456,2,4355.55,5
2517,847,320,3,6368.66,20
2518,847,124,3,7504.23,5
2519,847,288,1,6249.67,15
2520,848,181,6,208.97,10
2521,848,415,2,458.24,10
2522,848,413,5,3843.99,0
2523,848,237,4,3525.2,0
2524,848,485,6,2190.36,0
2525,849,39,6,4262.18,0
2526,849,133,4,1721.28,20
2527,849,289,1,6511.06,30
2528,849,292,2,3528.05,5
2529,849,412,1,1641.66,0
2530,850,88,5,4208.77,0
2531,850,195,3,5234.48,0
2532,850,463,6,5933.64,10
2533,850,137,5,739.17,10
2534,850,156,4,4686.98,30
2535,851,417,2,7414.15,30
2536,851,99,6,5619.35,30
2537,852,106,6,2983.84,5
2538,852,77,1,798.14,20
2539,852,373,4,505.69,5
2540,852,354,2,674.09,30
2541,852,213,5,205.38,30
2542,853,15,4,5517.1,0
2543,853,484,1,339.23,0
2544,853,164,4,688.84,5
2545,854,227,5,7727.78,0
2546,854,337,4,4183.45,10
2547,854,229,4,2074.43,15
2548,854,60,2,3431.78,0
2549,855,179,4,2474.05,20
2550,855,44,1,775.43,20
2551,856,237,6,4465.07,0
2552,856,54,6,3147.16,0
2553,857,284,6,6805.22,0
2554,858,302,2,4538.55,20
2555,858,449,2,3626.84,15
2556,858,108,4,6548.6,20
2557,859,492,2,1126.48,30
2558,860,418,5,5524.02,0
2559,860,26,6,4502.92,0
2560,860,426,4,3848.69,0
2561,860,193,6,4435.36,5
2562,861,415,6,3035.08,0
2563,861,250,5,1849.28,30
2564,861,253,4,4018.14,15
2565,861,488,5,4914.14,15
2566,862,240,6,2403.93,0
2567,862,424,2,7104.84,20
2568,862,76,1,2222.52,15
2569,862,549,1,6677.57,20
2570,862,526,4,1327.71,30
2571,863,178,-6,1949.76,20
2572,863,341,2,4753.89,0
2573,863,74,2,4112.63,0
2574,863,408,3,2118.14,0
2575,863,112,4,6593.69,0
2576,864,385,4,903.22,30
2577,864,327,1,6798.91,5
2578,864,124,5,5459.5,5
2579,864,16,2,355.0,30
2580,864,537,3,1534.73,0
2581,865,414,3,2982.61,30
2582,866,534,6,662.81,0
2583,866,388,6,4013.74,0
2584,866,218,3,6984.44,15
2585,867,491,6,7657.13,10
2586,867,216,1,3297.34,0
2587,867,536,6,3098.27,0
2588,868,69,4,264.69,0
2589,868,352,3,3058.75,30
2590,868,199,6,4131.1,10
2591,868,82,2,5554.74,20
2592,869,463,3,231.95,5
2593,869,337,3,1527.2,0
2594,869,470,3,6981.48,0
2595,869,341,6,5665.0,20
2596,869,371,5,5834.88,0
2597,870,478,1,255.24,20
2598,870,328,2,4258.9,10
2599,870,530,3,6435.77,20
2600,870,38,1,7050.7,30
2601,870,296,5,1401.25,5
2602,871,299,3,7522.08,0
2603,872,203,3,5732.53,15
2604,873,32,3,6274.97,30
2605,873,42,2,553.47,5
2606,873,487,4,6921.8,5
2607,873,190,4,5214.07,15
2608,874,54,3,3251.59,30
2609,875,389,6,7622.1,10
2610,875,499,5,1823.16,0
2611,875,370,5,2577.5,30
2612,875,207,5,6491.55,0
2613,876,314,5,7078.87,10
2614,876,343,3,7413.55,0
2615,876,271,4,3630.29,10
2616,876,25,1,3170.36,30
2617,876,168,3,4215.16,20
2618,877,9,2,721.89,10
2619,877,532,1,1990.86,0
2620,877,491,6,5023.47,0
2621,877,531,6,2399.14,30
2622,877,435,3,521.04,0
2623,878,308,6,4529.69,0
2624,878,280,1,2095.1,0
2625,878,352,5,7248.16,30
2626,879,93,3,157.6,30
2627,879,252,5,4514.92,0
2628,879,127,2,4233.24,0
2629,880,382,5,3726.5,30
2630,881,31,5,5030.27,0
2631,881,109,3,7593.79,30
2632,881,196,6,6208.26,20
2633,882,95,4,3285.72,20
2634,882,491,4,5905.09,20
2635,883,414,2,6148.27,20
2636,884,547,-2,1663.28,20
2637,884,123,2,6572.18,20
2638,885,28,4,6617.96,30
2639,885,259,4,2571.13,20
2640,885,413,3,7648.13,5
2641,886,345,2,3774.11,0
2642,886,295,1,5251.98,0
2643,886,106,6,4295.19,5
2644,887,520,1,6339.87,0
2645,887,168,1,6882.09,15
2646,887,546,1,2903.67,20
2647,888,429,2,6306.51,15
2648,888,41,2,215.19,10
2649,888,40,1,5134.39,15
2650,888,82,5,5592.01,0
2651,888,174,4,3396.22,0
2652,889,492,6,4607.89,5
2653,889,460,2,6648.82,20
2654,890,319,3,3637.2,20
2655,890,159,1,6627.65,0
2656,890,21,5,7320.07,15
2657,890,96,1,2322.6,0
2658,890,275,2,2524.67,30
2659,891,185,3,1774.41,20
2660,891,418,3,7190.18,10
2661,892,66,5,7832.7,30
2662,892,131,6,2156.44,0
2663,892,64,1,7553.23,0
2664,892,226,6,7195.65,0
2665,893,216,3,5160.92,0
2666,893,342,3,7715.61,20
2667,893,218,2,4310.3,20
2668,894,509,6,768.79,5
2669,895,291,6,6219.49,30
2670,895,466,6,796.86,15
2671,895,342,1,7027.81,0
2672,895,75,6,6089.88,15
2673,895,251,3,2875.44,0
2674,896,412,-5,5055.94,20
2675,897,99,5,5803.95,30
2676,898,451,3,108.36,0
2677,898,160,3,3090.82,5
2678,899,257,3,583.33,0
2679,899,278,6,948.98,15
2680,899,131,1,4525.59,5
2681,899,17,1,2803.93,5
2682,899,329,-5,399.77,10
2683,900,191,4,7159.49,15
2684,900,163,6,2834.92,20
2685,901,518,5,3138.04,15
2686,901,309,6,4416.29,5
2687,902,249,2,4668.99,15
2688,902,297,1,4086.21,15
2689,903,451,1,4570.34,30
2690,903,544,2,6659.89,5
2691,903,192,5,1668.76,0
2692,903,543,5,3514.1,15
2693,904,536,3,3414.48,15
2694,904,300,6,5158.61,0
2695,904,414,2,3635.32,30
2696,904,19,3,6598.03,0
2697,904,462,5,351.73,0
2698,905,498,3,5337.79,0
2699,906,259,4,4724.82,0
2700,907,295,3,2086.03,30
2701,907,214,2,427.32,10
2702,907,22,6,6615.08,10
2703,907,409,1,1960.66,0
2704,908,496,2,1647.28,20
2705,908,83,4,4922.35,0
2706,908,1,6,6463.19,10
2707,908,124,2,752.18,20
2708,908,70,4,2269.24,0
2709,909,501,6,2837.89,30
2710,910,431,6,4395.29,0
2711,910,376,6,6118.83,5
2712,910,139,1,694.36,20
2713,911,538,2,2711.19,0
2714,912,505,3,5932.93,20
2715,913,216,1,1272.1,5
2716,913,39,1,1208.33,0
2717,913,387,3,5941.93,10
2718,914,119,4,3688.35,5
2719,914,40,4,4274.07,0
2720,914,390,1,4392.73,0
2721,914,50,1,6469.92,0
2722,915,264,6,581.53,15
2723,915,483,4,5137.97,20
2724,915,546,6,5075.38,30
2725,915,48,3,268.18,5
2726,915,108,6,5064.61,15
2727,916,287,6,3916.35,10
2728,916,501,5,3277.5,0
2729,916,86,2,4350.57,10
2730,916,22,3,1629.41,5
2731,916,223,1,6560.83,0
2732,917,475,-1,1315.93,30
2733,918,346,3,5700.33,20
2734,918,269,3,805.95,20
2735,918,458,2,2797.84,0
2736,919,145,3,808.88,0
2737,919,208,4,5512.74,0
2738,919,54,5,518.16,10
2739,919,198,5,6759.0,0
2740,920,528,3,2490.42,5
2741,920,440,1,2616.62,30
2742,920,81,4,889.4,30
2743,920,110,1,4180.61,0
2744,920,171,5,848.54,30
2745,921,440,1,7463.68,30
2746,921,239,2,3667.64,0
2747,921,377,1,151.9,20
2748,921,132,5,5193.75,10
2749,922,315,2,4894.33,10
2750,922,104,4,2751.9,30
2751,922,298,3,2808.06,15
2752,922,485,4,3100.66,30
2753,923,227,6,368.65,0
2754,923,383,6,5287.04,0
2755,923,91,1,5823.53,15
2756,923,398,6,588.02,30
2757,924,360,6,871.01,20
2758,925,145,1,3952.55,30
2759,925,229,2,4768.99,0
2760,926,371,6,4908.27,15
2761,927,236,3,1093.07,0
2762,927,518,4,5907.37,0
2763,928,419,6,7277.75,0
2764,928,408,5,2875.74,0
2765,928,55,6,2178.16,5
2766,929,210,3,583.77,30
2767,929,418,4,7361.2,5
2768,929,256,3,2428.87,10
2769,930,435,4,845.27,30
2770,931,248,3,1130.82,5
2771,931,22,2,1966.43,10
2772,931,417,5,4871.88,0
2773,932,344,5,2192.02,0
2774,932,107,4,3866.54,5
2775,932,431,2,7404.83,15
2776,932,173,5,5396.19,30
2777,932,42,4,1861.23,0
2778,933,107,3,3794.13,15
2779,933,453,6,6176.34,10
2780,933,259,4,3268.8,15
2781,934,423,5,3865.65,0
2782,935,107,6,2688.86,30
2783,935,254,1,6688.68,0
2784,935,381,-6,6464.06,30
2785,935,148,3,5702.89,0
2786,936,426,4,1008.75,5
2787,936,430,1,3542.09,30
2788,936,320,5,1652.41,10
2789,936,548,5,7346.75,0
2790,937,372,5,3156.52,0
2791,937,130,6,2980.25,5
2792,937,294,3,3448.95,15
2793,938,418,1,6148.5,0
2794,938,110,1,2413.92,30
2795,938,269,2,5317.6,0
2796,939,519,3,2325.67,0
2797,939,241,6,3723.62,0
2798,940,454,6,2641.35,15
2799,940,502,2,4852.44,0
2800,941,289,1,115.73,5
2801,941,278,1,7769.44,0
2802,941,500,2,453.32,20
2803,941,259,3,4879.67,20
2804,942,303,6,3770.21,10
2805,942,34,3,3386.13,15
2806,942,159,5,1123.01,0
2807,943,244,3,7926.46,0
2808,943,395,1,2983.94,0
2809,944,539,5,154.72,5
2810,945,1,3,3702.91,0
2811,946,407,1,7988.66,0
2812,946,537,4,7881.86,0
2813,946,491,4,1443.44,0
2814,946,165,2,4763.51,20
2815,946,159,6,991.5,10
2816,947,357,6,4669.65,0
2817,948,3,5,6671.38,10
2818,948,130,2,3330.31,15
2819,948,466,5,1977.92,0
2820,948,138,6,1681.84,30
2821,949,332,1,6192.86,5
2822,949,360,2,6808.53,15
2823,949,91,4,1273.22,5
2824,950,410,5,3533.94,0
2825,950,221,3,7291.14,30
2826,950,529,3,5615.78,0
2827,951,420,1,4573.79,0
2828,951,89,6,3767.19,0
2829,951,279,3,2179.75,0
2830,951,59,1,4966.21,0
2831,951,305,4,4155.25,15
2832,952,309,1,4652.9,0
2833,952,549,4,7299.4,20
2834,952,496,3,6738.3,30
2835,952,277,6,269.11,0
2836,952,264,5,277.78,30
2837,953,83,5,2353.27,5
2838,954,458,6,1117.9,15
2839,954,330,6,6998.62,20
2840,954,151,-5,5531.81,10
2841,955,14,6,978.63,5
2842,955,2,4,2258.27,0
2843,955,107,3,7851.68,10
2844,955,348,4,136.88,15
2845,956,41,4,3642.93,0
2846,957,276,5,6489.67,30
2847,957,436,6,1358.75,10
2848,957,52,5,2381.88,20
2849,958,56,2,1143.05,0
2850,958,545,5,6296.78,0
2851,959,428,2,3735.61,0
2852,960,15,2,2596.65,30
2853,960,271,3,1796.91,20
2854,960,138,5,6032.16,30
2855,960,47,4,3649.66,15
2856,960,158,3,4120.49,15
2857,961,369,3,4057.62,0
2858,961,26,6,7010.86,30
2859,961,437,1,505.05,0
2860,961,394,3,3301.15,10
2861,962,256,4,2858.06,10
2862,962,245,6,4118.92,10
2863,962,293,-4,6564.25,10
2864,963,37,2,3910.82,20
2865,963,337,5,5225.2,0
2866,963,395,5,3211.82,0
2867,964,548,3,2851.22,10
2868,964,452,2,4243.48,0
2869,965,253,3,5375.09,30
2870,965,156,4,739.75,0
2871,966,387,4,3740.19,5
2872,967,53,3,3564.07,10
2873,967,271,2,4630.19,10
2874,967,3,4,4875.21,10
2875,967,533,4,7593.11,5
2876,968,428,6,3729.31,10
2877,968,84,6,5423.77,10
2878,968,401,2,4984.66,15
2879,968,93,2,7250.98,30
2880,968,540,5,5157.53,0
2881,969,199,-4,2616.59,30
2882,969,67,3,7262.78,10
2883,969,138,3,4348.24,30
2884,970,329,4,1894.47,30
2885,970,384,5,6947.88,0
2886,970,97,5,2009.98,10
2887,970,175,1,1963.95,10
2888,971,177,3,540.78,0
2889,971,207,3,6709.89,0
2890,971,181,1,7951.15,30
2891,972,213,3,4163.16,20
2892,972,341,2,5636.59,0
2893,972,106,2,2125.84,0
2894,973,538,1,122.74,30
2895,973,77,4,2444.33,5
2896,974,287,1,7998.11,20
2897,974,426,2,2996.46,10
2898,975,414,6,6457.07,30
2899,976,176,3,2943.89,0
2900,977,234,4,1664.13,20
2901,977,360,5,2179.58,10
2902,977,98,5,3168.83,0
2903,978,342,6,7030.25,10
2904,978,295,1,7428.04,15
2905,979,47,1,7947.96,0
2906,979,416,1,5282.58,0
2907,980,373,1,382.51,15
2908,980,170,4,7230.36,5
2909,980,202,2,7605.18,20
2910,980,275,2,4761.52,0
2911,981,158,5,4680.8,0
2912,981,267,1,5760.91,30
2913,981,215,6,6622.36,5
2914,981,450,-5,5027.61,0
2915,981,305,4,107.66,10
2916,982,312,3,7281.28,0
2917,983,466,-3,3357.76,20
2918,984,331,6,4325.77,20
2919,984,529,5,6334.08,0
2920,984,40,2,2386.84,0
2921,985,246,4,606.18,0
2922,985,19,1,6835.35,30
2923,985,63,1,2045.37,5
2924,986,81,6,490.35,0
2925,986,94,5,1155.25,0
2926,986,309,2,3348.14,0
2927,987,3,3,1250.58,0
2928,987,135,2,276.64,5
2929,987,295,6,5649.42,0
2930,988,99,2,4258.77,0
2931,989,165,6,3957.63,0
2932,989,272,6,2751.64,0
2933,989,242,5,3107.0,30
2934,989,341,4,2317.35,10
2935,989,63,4,6418.78,10
2936,990,466,4,2966.92,20
2937,991,282,1,102.11,30
2938,992,56,4,7446.13,20
2939,993,132,4,7288.19,15
2940,994,482,4,7321.78,5
2941,994,168,4,1250.08,15
2942,994,432,5,4620.29,30
2943,994,71,4,5837.63,0
2944,995,199,1,1412.79,0
2945,995,515,2,1368.85,5
2946,995,160,2,6312.31,5
2947,996,334,5,3139.78,30
2948,996,181,-6,4689.13,10
2949,996,168,1,5530.77,10
2950,996,223,3,2560.85,0
2951,996,346,2,1323.28,15
2952,997,454,5,7249.94,15
2953,997,27,1,7280.13,5
2954,997,535,2,3726.74,0
2955,997,226,3,6886.64,5
2956,998,535,5,4701.83,0
2957,998,458,6,7417.18,0
2958,999,249,3,2955.13,15
2959,999,34,1,7931.27,15
2960,999,275,4,1537.04,5
2961,1000,6,-4,3428.83,0
2962,1001,447,6,3784.39,15
2963,1001,311,2,874.0,5
2964,1001,516,6,5205.94,15
2965,1001,306,1,6191.75,0
2966,1001,404,6,3718.79,0
2967,1002,341,6,6442.51,10
2968,1002,134,6,973.51,0
2969,1003,364,6,666.48,20
2970,1003,421,6,3424.96,0
2971,1003,183,6,6636.49,0
2972,1004,412,1,3451.94,10
2973,1004,310,2,6754.88,15
2974,1004,496,2,1331.47,20
2975,1005,278,4,2429.96,5
2976,1005,231,3,5594.36,5
2977,1005,144,4,1279.92,10
2978,1006,123,5,5439.0,20
2979,1006,45,5,7291.77,15
2980,1007,80,2,1391.12,20
2981,1007,191,3,2325.63,30
2982,1008,446,4,5377.08,10
2983,1009,168,6,1938.78,30
2984,1009,519,6,3735.6,0
2985,1009,424,6,646.57,0
2986,1010,139,3,7762.45,0
2987,1011,402,1,4123.21,10
2988,1011,305,6,256.0,10
2989,1011,132,3,6630.35,0
2990,1012,174,5,343.06,5
2991,1012,197,1,3372.56,0
2992,1012,74,3,679.74,30
2993,1012,301,1,2268.53,5
2994,1013,30,3,173.73,0
2995,1014,535,5,3157.6,0
2996,1014,526,4,6497.87,0
2997,1014,467,3,4226.85,15
2998,1015,341,-4,2874.33,10
2999,1016,469,1,613.82,5
3000,1016,486,5,927.27,15
3001,1017,121,1,3531.97,30
3002,1018,263,2,4969.06,10
3003,1019,37,4,6870.36,15
3004,1020,261,6,1575.52,15
3005,1021,221,4,7183.84,0
3006,1021,125,-2,1245.75,0
3007,1021,37,5,2518.84,0
3008,1022,21,6,5943.55,20
3009,1022,530,6,2609.05,5
3010,1022,448,2,883.16,0
3011,1023,244,1,4928.14,0
3012,1023,77,2,6905.31,30
3013,1023,101,6,6351.55,0
3014,1023,276,6,6360.39,0
3015,1023,61,5,6875.2,10
3016,1024,344,6,7240.45,0
3017,1025,272,6,447.22,20
3018,1025,197,4,1472.32,5
3019,1025,306,5,3524.6,20
3020,1026,286,3,6150.9,0
3021,1026,65,6,1272.47,10
3022,1026,86,-2,3465.93,30
3023,1026,39,4,1945.28,20
3024,1027,470,-4,5560.21,0
3025,1027,520,3,4076.2,5
3026,1027,69,6,5755.28,5
3027,1027,12,2,866.99,15
3028,1028,183,4,6646.17,20
3029,1028,57,6,750.53,0
3030,1028,185,5,2670.6,0
3031,1028,255,6,5190.85,20
3032,1029,429,5,971.8,0
3033,1030,278,1,5035.8,0
3034,1031,401,1,3397.62,5
3035,1031,496,2,4804.67,15
3036,1031,222,1,5647.45,30
3037,1031,422,-4,5756.45,15
3038,1032,539,-6,391.65,0
3039,1033,55,3,5706.64,0
3040,1033,224,3,7710.64,20
3041,1033,45,3,714.87,10
3042,1033,427,1,2163.87,20
3043,1033,192,1,3037.24,0
3044,1034,44,6,5961.61,10
3045,1034,451,5,1762.91,30
3046,1034,409,5,213.34,0
3047,1034,95,1,2304.76,0
3048,1034,121,1,3540.08,15
3049,1035,24,2,2778.03,5
3050,1035,42,6,2725.99,30
3051,1035,286,3,5352.08,0
3052,1036,330,6,6603.62,20
3053,1036,54,1,7579.94,0
3054,1037,435,3,3592.62,15
3055,1037,508,4,3001.07,5
3056,1038,77,3,7849.74,30
3057,1038,324,3,7479.26,30
3058,1038,255,1,1449.16,30
3059,1039,46,1,2067.72,0
3060,1039,27,1,6791.9,10
3061,1039,213,1,3299.62,0
3062,1039,505,5,3963.62,15
3063,1039,92,1,3248.83,0
3064,1040,406,5,1864.74,10
3065,1040,267,6,7146.06,20
3066,1040,320,6,7673.02,0
3067,1040,273,2,7883.01,30
3068,1041,442,1,6266.13,0
3069,1041,108,2,252.69,0
3070,1042,310,1,4743.24,20
3071,1042,423,5,3265.6,10
3072,1042,365,5,1816.02,5
3073,1042,340,6,7835.92,15
3074,1042,146,2,7710.78,0
3075,1043,239,5,765.64,10
3076,1043,302,3,5882.15,5
3077,1044,238,5,2781.66,30
3078,1044,387,5,3199.53,5
3079,1044,38,1,1820.76,10
3080,1044,64,2,226.7,0
3081,1045,170,2,2433.68,0
3082,1045,499,3,7814.36,0
3083,1045,351,1,3469.34,20
3084,1046,536,5,800.13,20
3085,1047,325,6,2552.43,15
3086,1047,518,4,1133.29,5
3087,1047,457,5,2079.29,0
3088,1047,515,6,5803.0,15
3089,1048,239,5,1629.74,5
3090,1049,387,5,2134.17,20
3091,1049,400,1,5717.99,15
3092,1049,24,2,4491.55,5
3093,1050,353,6,275.06,0
3094,1051,107,6,3456.16,0
3095,1051,44,1,4173.36,5
3096,1051,299,2,2289.5,15
3097,1051,540,1,4269.73,10
3098,1052,280,2,4019.77,0
3099,1052,90,3,6046.83,10
3100,1052,521,2,286.72,10
3101,1053,539,1,4799.18,0
3102,1053,137,6,538.47,20
3103,1054,458,1,1601.87,15
3104,1054,341,4,6817.33,20
3105,1054,343,6,1837.57,30
3106,1054,1,2,3173.5,10
3107,1055,260,3,2914.68,0
3108,1055,484,4,1283.67,15
3109,1056,426,6,5625.67,5
3110,1056,66,4,2801.98,30
3111,1056,282,5,3651.85,15
3112,1056,521,6,1703.43,20
3113,1057,267,-4,3991.55,10
3114,1058,387,-3,5833.02,0
3115,1059,159,6,4844.03,20
3116,1059,336,2,2070.31,30
3117,1059,423,4,2695.03,0
3118,1059,524,2,7517.3,30
3119,1059,208,1,1004.39,5
3120,1060,280,6,3403.39,15
3121,1060,7,6,7716.48,0
3122,1060,131,5,5374.26,30
3123,1060,545,3,3688.77,10
3124,1061,265,3,7752.31,5
3125,1061,15,5,4999.38,15
3126,1061,240,2,2457.35,0
3127,1062,51,4,2130.61,10
3128,1062,269,4,2928.6,5
3129,1063,12,4,6875.24,15
3130,1063,70,6,6977.72,30
3131,1063,480,1,2890.16,5
3132,1063,395,3,5223.98,10
3133,1063,169,-2,6601.46,30
3134,1064,326,3,1496.24,10
3135,1064,319,1,7186.29,10
3136,1065,8,4,7130.04,0
3137,1065,309,5,3264.49,10
3138,1065,435,6,1407.91,30
3139,1065,528,4,2872.53,30
3140,1065,538,2,7548.58,0
3141,1066,417,2,3961.43,20
3142,1066,126,4,1952.92,30
3143,1066,414,2,258.41,5
3144,1067,121,4,6950.35,0
3145,1068,174,6,5885.08,30
3146,1068,319,4,5918.75,0
3147,1068,407,2,4599.03,0
3148,1068,536,2,3298.07,20
3149,1069,44,4,2214.59,15
3150,1069,467,4,2738.46,15
3151,1069,105,6,7657.18,0
3152,1069,402,5,7850.58,0
3153,1070,194,2,2228.15,10
3154,1070,300,4,6564.47,0
3155,1070,72,1,2586.04,0
3156,1070,229,2,4503.24,15
3157,1070,453,1,6279.28,0
3158,1071,27,6,5373.0,5
3159,1071,446,1,6367.47,20
3160,1071,468,3,4472.94,5
3161,1071,484,4,1374.68,15
3162,1072,229,3,5585.48,0
3163,1073,34,1,7588.75,20
3164,1074,336,5,6076.95,30
3165,1074,71,1,5652.77,30
3166,1074,300,1,4309.59,0
3167,1074,367,3,1574.22,0
3168,1075,222,3,7324.05,5
3169,1075,338,4,4967.02,5
3170,1075,314,4,1958.66,10
3171,1076,317,1,7453.8,5
3172,1076,520,2,6889.54,5
3173,1076,120,5,314.25,0
3174,1077,144,5,1207.08,0
3175,1077,302,1,1481.87,30
3176,1077,151,3,5174.14,15
3177,1078,442,5,4377.81,0
3178,1079,213,5,7011.33,0
3179,1080,19,5,4777.16,5
3180,1080,221,5,7778.31,0
3181,1081,378,1,7609.98,15
3182,1082,358,4,6040.65,20
3183,1082,306,5,1976.12,10
3184,1082,502,6,343.35,15
3185,1082,437,6,2233.72,20
3186,1082,81,-5,6450.45,5
3187,1083,281,2,3388.67,15
3188,1084,269,6,1045.76,15
3189,1084,201,3,4993.65,0
3190,1084,191,5,5498.83,0
3191,1084,105,5,7930.42,0
3192,1085,69,4,2604.26,0
3193,1085,241,1,6630.84,10
3194,1085,389,5,6310.79,0
3195,1085,300,5,7129.84,0
3196,1085,68,4,207.38,0
3197,1086,222,5,1760.68,10
3198,1086,427,3,7866.07,10
3199,1086,19,5,1096.18,0
3200,1087,424,3,5082.6,0
3201,1087,35,3,6375.66,15
3202,1087,120,4,7423.83,0
3203,1087,381,3,4014.1,10
3204,1087,202,4,7079.43,15
3205,1088,365,5,1387.57,10
3206,1088,100,1,7148.86,30
3207,1088,415,6,2384.73,0
3208,1089,210,2,6231.22,0
3209,1089,379,6,6176.44,30
3210,1089,204,4,5033.31,15
3211,1089,101,2,4108.15,15
3212,1089,2,6,7811.81,0
3213,1090,194,-5,7973.28,0
3214,1090,267,3,6323.03,15
3215,1090,148,4,1679.18,0
3216,1091,490,2,1728.59,0
3217,1091,25,2,7740.58,20
3218,1092,314,4,3724.16,0
3219,1092,532,2,277.14,15
3220,1092,364,6,7401.18,0
3221,1092,211,3,667.98,0
3222,1092,64,2,5704.93,0
3223,1093,35,5,2504.92,0
3224,1093,3,6,7727.4,0
3225,1093,39,6,2081.61,0
3226,1093,283,1,4703.05,15
3227,1094,326,2,3142.98,15
3228,1094,335,3,2245.38,0
3229,1095,457,1,562.59,5
3230,1095,63,6,2733.28,10
3231,1096,509,4,860.28,10
3232,1097,240,6,6081.35,20
3233,1097,162,1,3165.27,20
3234,1097,257,6,4178.49,0
3235,1097,39,1,1401.11,5
3236,1097,416,2,281.16,20
3237,1098,391,6,2041.32,5
3238,1098,346,5,6410.65,5
3239,1098,378,4,885.58,5
3240,1098,400,3,7138.34,0
3241,1099,24,2,7966.83,0
3242,1099,499,3,3000.99,10
3243,1099,271,2,642.63,5
3244,1099,58,4,7625.74,30
3245,1099,322,2,5631.15,30
3246,1100,479,1,6678.16,15
3247,1100,294,5,7664.07,15
3248,1101,522,3,2564.69,15
3249,1101,87,6,3007.6,20
3250,1101,383,3,2607.72,0
3251,1101,348,1,1112.9,10
3252,1102,271,4,5392.98,0
3253,1102,538,6,7139.85,0
3254,1103,177,6,5780.05,0
3255,1103,394,1,2751.28,30
3256,1103,322,5,7901.55,5
3257,1103,109,1,7674.56,20
3258,1104,382,1,7081.31,10
3259,1104,233,1,220.14,0
3260,1105,68,4,2528.7,0
3261,1105,289,3,5173.33,0
3262,1106,344,4,285.94,0
3263,1106,142,4,2515.63,30
3264,1106,137,4,5238.97,30
3265,1107,360,6,5218.93,10
3266,1107,413,1,2846.52,30
3267,1108,297,6,3282.74,5
3268,1108,390,5,307.68,0
3269,1108,463,4,937.08,10
3270,1108,172,4,5299.48,15
3271,1109,132,1,7086.44,30
3272,1109,47,1,1224.87,15
3273,1110,229,3,982.49,0
3274,1110,242,4,5935.32,30
3275,1110,142,3,7298.61,20
3276,1110,216,5,3953.13,0
3277,1110,88,5,6476.02,15
3278,1111,113,1,4406.71,30
3279,1112,246,2,2643.53,15
3280,1112,62,5,1535.97,10
3281,1113,216,2,2488.47,10
3282,1113,413,6,4687.99,5
3283,1114,71,3,4201.36,0
3284,1114,288,3,3730.22,0
3285,1114,473,1,6571.23,30
3286,1114,509,5,2523.79,0
3287,1115,160,6,2157.49,10
3288,1116,283,2,6623.49,20
3289,1116,315,4,512.07,10
3290,1117,407,1,4256.05,30
3291,1117,470,6,1840.05,30
3292,1117,120,4,3399.21,10
3293,1117,123,3,3756.22,5
3294,1117,537,6,5173.53,0
3295,1118,533,3,1055.17,5
3296,1118,108,3,6163.1,15
3297,1118,326,3,4817.66,0
3298,1118,426,6,6291.12,0
3299,1118,508,4,5171.29,10
3300,1119,346,1,1647.13,10
3301,1119,216,1,1459.5,15
3302,1119,28,5,5142.68,15
3303,1120,459,3,6326.14,0
3304,1120,131,3,926.38,30
3305,1120,265,3,2906.22,15
3306,1120,54,2,3288.08,0
3307,1121,222,2,1168.45,0
3308,1121,449,1,505.18,0
3309,1121,316,1,7245.68,20
3310,1122,469,2,1335.44,0
3311,1123,286,5,472.08,20
3312,1124,238,1,1985.12,0
3313,1124,450,1,2805.52,5
