order_id,customer_id,order_date,status,region_code
488,525,2025-11-20 02:03:08,DELIVERED,SOUTH
489,456,2024-05-24 19:28:47,SHIPPED,EAST
490,544,2024-09-14 20:52:18,SHIPPED,EAST
491,160,2026-02-22 07:51:43,SHIPPED,WEST
492,142,2025-10-03 15:04:12,RETURNED,SOUTH
493,135,2026-09-26 06:15:32,DELIVERED,EAST
494,153,2024-08-20 07:19:18,RETURNED,SOUTH
495,559,2025-02-12 12:24:10,DELIVERED,CENTRAL
496,544,2024-11-26 15:01:48,CANCELLED,EAST
497,122,2026-11-09 12:29:19,DELIVERED,CENTRAL
498,251,07-11-2024,CANCELLED,EAST
499,309,2025-12-12 12:31:19,DELIVERED,WEST
500,98,2025-12-06 06:48:27,DELIVERED,EAST
501,361,2026-11-23 01:41:24,DELIVERED,SOUTH
502,585,2025-10-22 00:44:42,DELIVERED,WEST
503,118,19-05-2025,DELIVERED,WEST
504,423,2024-09-07 13:10:53,DELIVERED,CENTRAL
505,471,2025-10-24 13:48:56,CANCELLED,NORTH
506,554,2025-11-09 23:13:59,DELIVERED,NORTH
507,587,2025-01-03 22:26:33,DELIVERED,WEST
508,274,2024-11-07 15:11:32,DELIVERED,SOUTH
509,49,2026-04-25 06:16:57,DELIVERED,CENTRAL
510,453,2024-02-03 12:07:17,PLACED,SOUTH
511,481,2024-01-09 00:42:37,PLACED,SOUTH
512,6,2025-10-25 08:59:31,DELIVERED,WEST
513,487,2025-12-27 07:23:42,DELIVERED,EAST
514,582,2024-01-28 22:25:46,CANCELLED,NORTH
515,389,2025-12-25 07:23:28,DELIVERED,WEST
516,472,2024-01-21 10:01:40,PLACED,EAST
517,185,2026-08-24 19:50:05,CANCELLED,WEST
518,502,2024-11-10 19:12:45,DELIVERED,CENTRAL
519,512,2026-01-16 02:19:53,DELIVERED,WEST
520,329,2024-08-18 07:15:13,CANCELLED,NORTH
521,511,2024-04-11 12:49:17,DELIVERED,WEST
522,479,2024-10-18 20:46:31,DELIVERED,SOUTH
523,547,2026-02-11 12:58:45,DELIVERED,CENTRAL
524,322,2024-05-04 09:05:07,DELIVERED,SOUTH
525,90,2026-07-28 10:24:36,DELIVERED,CENTRAL
526,284,2025-06-12 21:59:50,DELIVERED,CENTRAL
527,290,2024-09-15 10:09:52,DELIVERED,WEST
528,118,2026-06-24 21:54:51,PLACED,EAST
529,492,2024-06-28 22:36:30,SHIPPED,EAST
530,275,2024-12-11 04:52:45,DELIVERED,SOUTH
531,43,2024-12-24 12:19:52,DELIVERED,NORTH
532,252,2025-11-12 12:25:04,DELIVERED,SOUTH
533,399,2025-03-11 18:55:51,CANCELLED,EAST
534,130,2026-03-23 15:18:57,SHIPPED,SOUTH
535,8,2025-11-19 03:43:50,SHIPPED,WEST
536,132,2024-03-16 05:03:07,DELIVERED,CENTRAL
537,120,2026-11-08 01:07:15,DELIVERED,CENTRAL
538,466,2026-07-23 21:42:05,CANCELLED,WEST
539,466,2025-07-04 03:05:07,DELIVERED,CENTRAL
540,423,2026-12-16 08:44:47,DELIVERED,WEST
541,458,2026-08-19 04:06:20,CANCELLED,CENTRAL
542,585,2026-01-18 17:50:51,PLACED,CENTRAL
543,588,2026-03-25 06:42:57,CANCELLED,SOUTH
544,,2025-11-04 01:08:36,SHIPPED,CENTRAL
545,538,2024-02-04 16:19:23,SHIPPED,NORTH
546,39,2026-12-10 21:34:28,DELIVERED,EAST
547,259,2026-09-07 22:06:42,SHIPPED,SOUTH
548,596,2024-12-20 17:13:37,SHIPPED,CENTRAL
549,399,2025-05-21 05:25:29,DELIVERED,WEST
550,114,2026-05-21 23:17:40,SHIPPED,EAST
551,461,2026-10-14 04:20:50,PLACED,CENTRAL
552,210,2024-09-22 17:26:04,PLACED,EAST
553,117,2024-06-04 12:14:24,DELIVERED,NORTH
554,519,2025-10-26 15:06:33,DELIVERED,EAST
555,437,2024-12-06 10:48:24,DELIVERED,CENTRAL
556,297,2025-10-09 00:43:32,DELIVERED,SOUTH
557,524,2025-02-24 20:23:45,DELIVERED,WEST
558,142,2025-12-26 14:32:18,DELIVERED,SOUTH
559,72,2025-07-11 02:40:05,SHIPPED,NORTH
560,47,18-11-2024,CANCELLED,CENTRAL
561,107,2025-09-22 21:56:34,DELIVERED,CENTRAL
562,596,2026-01-14 22:34:47,RETURNED,CENTRAL
563,36,2026-08-06 21:59:56,CANCELLED,SOUTH
564,106,2026-07-02 13:31:24,RETURNED,EAST
565,197,2026-12-28 03:18:19,DELIVERED,NORTH
566,412,2025-05-10 20:32:52,CANCELLED,CENTRAL
567,47,2025-01-15 10:19:22,DELIVERED,SOUTH
568,8,2024-08-07 02:33:32,DELIVERED,WEST
569,,2026-05-16 12:23:19,CANCELLED,CENTRAL
570,85,2025-10-15 05:08:22,PLACED,SOUTH
571,217,14-03-2024,DELIVERED,WEST
572,208,2024-08-18 15:51:43,DELIVERED,WEST
573,529,2025-03-04 00:08:09,PLACED,SOUTH
574,594,2025-08-20 23:00:27,DELIVERED,NORTH
575,195,2026-04-17 05:15:17,CANCELLED,SOUTH
576,314,2024-08-26 03:44:46,SHIPPED,CENTRAL
577,120,2024-03-13 01:17:12,DELIVERED,CENTRAL
578,42,2025-07-10 22:40:14,DELIVERED,NORTH
579,457,2024-06-09 11:17:22,SHIPPED,NORTH
580,1,2024-10-11 06:18:30,DELIVERED,WEST
581,363,2025-07-04 03:42:00,DELIVERED,SOUTH
582,529,2025-11-19 16:38:23,DELIVERED,CENTRAL
583,84,2024-10-20 03:02:37,CANCELLED,SOUTH
584,329,2024-02-18 19:21:19,RETURNED,SOUTH
585,123,2024-03-14 17:45:16,DELIVERED,CENTRAL
586,268,2025-10-04 13:04:30,CANCELLED,CENTRAL
587,131,2026-06-05 09:02:36,RETURNED,SOUTH
588,293,2025-11-28 16:04:10,DELIVERED,CENTRAL
589,295,2026-06-06 00:10:36,DELIVERED,CENTRAL
590,505,2026-09-10 07:18:45,SHIPPED,SOUTH
591,,2024-06-21 04:56:17,DELIVERED,NORTH
592,196,2024-09-01 20:22:40,DELIVERED,NORTH
593,399,2025-11-14 19:18:20,DELIVERED,NORTH
594,172,2026-12-06 08:01:34,CANCELLED,CENTRAL
595,532,2026-07-21 08:55:40,DELIVERED,WEST
596,210,2024-10-26 12:09:28,DELIVERED,EAST
597,355,2024-09-15 05:52:55,DELIVERED,SOUTH
598,17,2025-04-06 12:43:38,SHIPPED,WEST
599,458,2025-03-17 04:46:48,DELIVERED,WEST
600,85,2024-11-21 01:08:15,DELIVERED,CENTRAL
601,,2024-12-04 17:47:52,DELIVERED,SOUTH
602,544,2026-12-27 05:19:21,SHIPPED,CENTRAL
603,448,2026-03-27 01:06:34,DELIVERED,WEST
604,176,2024-05-13 04:22:41,CANCELLED,WEST
605,511,2024-09-04 07:06:18,DELIVERED,NORTH
606,69,2024-10-06 13:33:21,DELIVERED,SOUTH
607,490,2025-10-10 11:56:06,DELIVERED,EAST
608,584,2026-11-26 00:55:59,DELIVERED,SOUTH
609,286,2025-11-26 15:52:04,DELIVERED,EAST
610,245,2024-04-13 11:20:31,DELIVERED,WEST
611,453,2025-03-21 07:24:26,DELIVERED,WEST
612,589,2024-07-19 22:26:33,DELIVERED,SOUTH
613,186,2025-01-28 00:23:35,SHIPPED,NORTH
614,257,2025-12-28 04:18:29,CANCELLED,WEST
615,594,2024-02-05 03:44:45,DELIVERED,WEST
616,503,2024-10-03 15:53:38,PLACED,EAST
617,193,2024-01-27 13:09:48,DELIVERED,CENTRAL
618,227,2025-08-11 14:50:41,DELIVERED,SOUTH
619,456,2024-10-06 16:10:00,DELIVERED,WEST
620,594,2025-12-17 09:45:14,SHIPPED,NORTH
621,99,2026-05-20 01:14:25,DELIVERED,CENTRAL
622,62,2026-08-11 20:41:25,SHIPPED,EAST
623,150,2025-03-03 11:38:49,PLACED,EAST
624,85,2024-05-01 09:12:35,CANCELLED,SOUTH
625,413,2026-02-26 15:02:03,CANCELLED,NORTH
626,536,2025-12-17 06:20:48,DELIVERED,SOUTH
627,80,2025-07-24 16:06:32,SHIPPED,CENTRAL
628,354,2026-12-02 09:10:09,PLACED,NORTH
629,183,2024-11-21 04:49:45,RETURNED,CENTRAL
630,437,2026-09-25 10:28:50,DELIVERED,CENTRAL
631,316,2024-12-25 21:24:15,DELIVERED,NORTH
632,411,2026-12-04 00:09:49,DELIVERED,NORTH
633,337,2025-04-10 05:04:17,DELIVERED,NORTH
634,550,2025-05-16 08:48:56,CANCELLED,NORTH
635,361,2024-07-10 12:26:54,DELIVERED,WEST
636,446,2025-07-22 13:32:28,CANCELLED,NORTH
637,457,08-11-2024,CANCELLED,EAST
638,413,2025-12-08 12:55:29,DELIVERED,WEST
639,588,2025-03-06 23:06:58,DELIVERED,WEST
640,250,2024-06-20 15:13:44,SHIPPED,WEST
641,,2024-12-05 20:13:20,RETURNED,WEST
642,583,2025-11-16 06:03:13,RETURNED,WEST
643,453,2024-02-03 08:25:05,DELIVERED,WEST
644,479,2025-04-02 02:57:57,RETURNED,EAST
645,257,2025-08-18 22:50:10,DELIVERED,CENTRAL
646,9,2026-11-20 06:04:46,DELIVERED,EAST
647,591,2026-11-24 23:20:00,DELIVERED,SOUTH
648,239,2024-11-22 13:16:33,RETURNED,SOUTH
649,454,2026-03-07 23:12:26,DELIVERED,CENTRAL
650,256,2024-12-22 18:00:23,PLACED,EAST
651,98,2026-09-15 13:26:22,DELIVERED,CENTRAL
652,252,2024-12-15 13:23:11,SHIPPED,WEST
653,471,2026-11-21 09:44:39,CANCELLED,NORTH
654,582,2024-03-01 19:59:26,DELIVERED,CENTRAL
655,82,2026-08-19 01:42:18,SHIPPED,WEST
656,89,2024-12-04 11:50:58,CANCELLED,WEST
657,,2025-11-17 09:17:56,DELIVERED,WEST
658,3,2025-01-01 04:50:23,DELIVERED,CENTRAL
659,134,2026-12-08 17:25:12,DELIVERED,NORTH
660,418,2025-03-21 12:46:11,DELIVERED,SOUTH
661,82,2026-11-17 03:40:36,DELIVERED,EAST
662,128,2025-05-03 00:27:00,DELIVERED,NORTH
663,398,2024-09-01 23:46:08,DELIVERED,EAST
664,466,2024-06-18 07:46:49,DELIVERED,EAST
665,212,2024-12-21 00:40:37,SHIPPED,CENTRAL
666,113,2025-05-06 02:04:31,CANCELLED,SOUTH
667,362,2024-08-16 20:04:13,DELIVERED,EAST
668,334,2024-04-01 05:42:36,CANCELLED,NORTH
669,256,2025-12-20 17:00:10,DELIVERED,NORTH
670,26,2026-01-17 04:13:55,CANCELLED,NORTH
671,173,2024-11-05 08:17:30,PLACED,CENTRAL
672,347,2026-11-14 16:25:59,SHIPPED,EAST
673,83,2026-11-19 09:10:50,DELIVERED,WEST
674,312,2026-11-27 10:39:06,DELIVERED,CENTRAL
675,450,2024-08-02 16:16:37,DELIVERED,CENTRAL
676,26,2024-04-11 13:50:11,PLACED,EAST
677,557,2025-03-11 22:00:45,DELIVERED,EAST
678,407,2024-07-20 06:33:13,DELIVERED,CENTRAL
679,583,2026-02-21 13:43:48,DELIVERED,SOUTH
680,579,2025-09-09 13:07:07,DELIVERED,CENTRAL
681,417,2024-06-21 18:00:58,SHIPPED,WEST
682,,2026-12-02 10:41:01,PLACED,WEST
683,212,2025-11-13 02:35:49,DELIVERED,WEST
684,337,04-12-2025,PLACED,NORTH
685,245,2026-11-08 05:05:12,DELIVERED,CENTRAL
686,491,2024-05-26 01:07:03,PLACED,EAST
687,569,2025-06-06 04:37:29,DELIVERED,SOUTH
688,308,2026-08-04 16:33:15,DELIVERED,EAST
689,521,2025-05-09 09:45:05,DELIVERED,SOUTH
690,524,03-11-2024,SHIPPED,WEST
691,84,2025-05-19 16:32:54,CANCELLED,WEST
692,372,2024-12-08 11:24:28,DELIVERED,WEST
693,214,2025-04-10 18:41:06,CANCELLED,NORTH
694,341,2024-06-16 21:33:28,SHIPPED,CENTRAL
695,316,2024-04-17 13:32:21,DELIVERED,NORTH
696,,2025-11-14 06:18:12,DELIVERED,CENTRAL
697,380,2025-03-02 20:15:07,PLACED,NORTH
698,190,2024-09-09 07:56:39,DELIVERED,WEST
699,523,2026-06-07 05:50:13,DELIVERED,CENTRAL
700,2,2024-04-23 19:30:47,CANCELLED,SOUTH
701,486,2024-04-11 14:09:00,DELIVERED,NORTH
702,207,2024-04-25 00:38:22,DELIVERED,WEST
703,351,2024-02-01 18:43:18,DELIVERED,SOUTH
704,552,2024-03-26 23:21:28,DELIVERED,CENTRAL
705,360,2025-07-01 11:19:45,DELIVERED,CENTRAL
706,210,2026-09-21 00:09:26,DELIVERED,SOUTH
707,26,2024-09-23 13:23:13,SHIPPED,WEST
708,212,2026-11-15 16:11:16,DELIVERED,EAST
709,309,2025-06-02 18:33:44,DELIVERED,WEST
710,411,2025-06-01 15:59:43,DELIVERED,CENTRAL
711,446,2026-10-10 15:18:04,PLACED,NORTH
712,593,2026-03-16 09:00:27,DELIVERED,NORTH
713,258,2025-11-17 21:49:35,PLACED,EAST
714,522,2024-08-03 09:14:02,DELIVERED,WEST
715,81,2025-12-20 09:11:36,CANCELLED,CENTRAL
716,549,2024-05-14 17:12:19,DELIVERED,WEST
717,275,2025-03-17 14:44:20,DELIVERED,EAST
718,313,2025-08-14 14:01:58,RETURNED,WEST
719,111,2026-12-26 07:37:32,DELIVERED,CENTRAL
720,44,2025-03-22 00:29:51,DELIVERED,NORTH
721,210,2026-03-20 03:52:18,DELIVERED,NORTH
722,421,2026-09-23 01:44:13,DELIVERED,WEST
723,483,2026-12-10 20:19:46,PLACED,WEST
724,155,2024-02-05 19:56:07,SHIPPED,NORTH
725,596,2026-08-02 03:19:25,SHIPPED,SOUTH
726,398,2025-11-22 14:54:42,DELIVERED,NORTH
727,588,2026-10-06 16:47:44,DELIVERED,EAST
728,82,2026-09-22 08:25:24,SHIPPED,WEST
729,119,2024-06-04 18:24:00,PLACED,CENTRAL
730,260,2024-08-24 14:17:00,DELIVERED,CENTRAL
731,505,2026-07-03 05:41:09,DELIVERED,EAST
732,564,2024-06-25 21:19:59,CANCELLED,WEST
733,351,2026-10-19 22:59:32,DELIVERED,SOUTH
734,425,20-07-2026,DELIVERED,SOUTH
735,84,2025-12-16 10:48:14,DELIVERED,SOUTH
736,136,2026-12-25 13:59:04,DELIVERED,NORTH
737,58,2025-11-20 20:53:01,DELIVERED,WEST
738,453,2026-09-07 08:31:28,SHIPPED,SOUTH
739,387,2024-02-01 20:42:06,DELIVERED,NORTH
740,302,2026-09-03 10:11:43,CANCELLED,CENTRAL
741,596,2024-09-16 16:22:22,DELIVERED,SOUTH
742,323,2025-10-28 02:36:05,DELIVERED,NORTH
743,182,2024-10-11 00:14:52,CANCELLED,EAST
744,263,2024-12-06 09:04:34,CANCELLED,CENTRAL
745,293,2026-02-23 03:37:30,RETURNED,NORTH
746,,2025-05-11 01:08:13,DELIVERED,NORTH
747,58,2026-12-23 01:22:04,DELIVERED,CENTRAL
748,400,09-12-2025,DELIVERED,EAST
749,230,2024-01-02 00:49:50,DELIVERED,WEST
750,525,2024-09-02 12:49:24,DELIVERED,WEST
751,90,2025-03-20 11:22:12,CANCELLED,SOUTH
752,425,2024-05-24 17:36:02,PLACED,SOUTH
753,61,2024-03-06 09:02:20,DELIVERED,SOUTH
754,103,2026-07-22 03:42:04,CANCELLED,SOUTH
755,524,2025-12-28 07:28:45,DELIVERED,CENTRAL
756,467,2024-09-09 10:44:34,PLACED,WEST
757,445,2025-06-07 04:53:33,DELIVERED,SOUTH
758,517,2024-01-08 22:28:41,RETURNED,NORTH
759,29,2025-06-13 09:52:05,CANCELLED,WEST
760,278,2025-08-08 06:24:11,DELIVERED,EAST
761,,2025-12-20 10:59:53,DELIVERED,CENTRAL
762,24,2025-11-20 13:55:27,CANCELLED,NORTH
763,401,2025-12-22 09:54:34,DELIVERED,CENTRAL
764,205,2024-12-15 23:59:15,PLACED,EAST
765,197,2026-06-19 12:02:39,DELIVERED,EAST
766,584,2026-01-10 18:42:20,DELIVERED,WEST
767,324,2024-08-12 15:40:54,DELIVERED,CENTRAL
768,213,2026-09-03 14:11:16,DELIVERED,WEST
769,448,2024-04-20 20:03:14,PLACED,CENTRAL
770,419,2025-01-23 07:03:45,RETURNED,NORTH
771,259,2026-11-20 07:22:06,DELIVERED,CENTRAL
772,158,2025-09-27 21:26:04,CANCELLED,SOUTH
773,,2026-11-11 13:57:41,CANCELLED,EAST
774,129,2025-02-05 18:01:06,DELIVERED,CENTRAL
775,529,2026-11-23 11:13:24,PLACED,SOUTH
776,462,2024-12-08 18:32:36,DELIVERED,CENTRAL
777,386,2024-10-22 16:33:28,SHIPPED,CENTRAL
778,193,2025-05-25 11:14:29,RETURNED,SOUTH
779,304,2025-02-18 16:04:58,DELIVERED,SOUTH
780,310,2024-09-27 04:59:34,CANCELLED,CENTRAL
781,437,2025-11-11 10:07:05,DELIVERED,SOUTH
782,450,2024-12-15 00:10:07,DELIVERED,WEST
783,100,2024-12-01 22:10:04,CANCELLED,WEST
784,259,2024-07-18 07:45:18,CANCELLED,EAST
785,441,2024-12-02 02:47:58,DELIVERED,WEST
786,528,2025-06-16 22:08:46,DELIVERED,CENTRAL
787,6,2026-10-22 20:29:24,SHIPPED,CENTRAL
788,551,2024-05-16 10:03:36,DELIVERED,CENTRAL
789,313,2025-06-11 05:09:02,DELIVERED,SOUTH
790,214,2026-12-11 03:22:18,DELIVERED,WEST
791,133,2025-12-09 19:48:06,DELIVERED,SOUTH
792,401,2026-11-01 19:57:02,DELIVERED,SOUTH
793,,2024-07-10 18:27:46,SHIPPED,WEST
794,85,2026-11-28 03:28:56,DELIVERED,SOUTH
795,522,2026-03-12 02:47:50,PLACED,SOUTH
796,213,2025-10-17 21:49:04,DELIVERED,NORTH
797,505,2026-06-27 17:42:53,PLACED,NORTH
798,423,2025-12-08 21:12:16,DELIVERED,SOUTH
799,215,2024-04-03 16:54:46,PLACED,NORTH
800,439,2024-11-02 13:44:16,DELIVERED,SOUTH
801,359,2026-10-06 09:53:14,DELIVERED,WEST
802,288,2026-07-16 09:06:14,CANCELLED,EAST
803,330,2025-05-14 03:11:29,DELIVERED,EAST
804,504,2024-11-16 15:38:26,PLACED,EAST
805,560,2025-02-25 10:16:43,DELIVERED,WEST
806,205,2024-06-24 07:21:40,DELIVERED,WEST
807,131,2026-05-21 03:39:39,DELIVERED,NORTH
808,17,2025-03-23 10:58:22,DELIVERED,NORTH
809,264,2026-04-06 17:25:55,DELIVERED,SOUTH
810,251,2025-05-24 07:00:02,DELIVERED,CENTRAL
811,293,2025-01-10 09:01:14,DELIVERED,NORTH
812,97,2025-10-05 23:56:17,PLACED,CENTRAL
813,546,2026-08-01 23:53:34,SHIPPED,CENTRAL
814,149,2026-12-26 10:27:32,DELIVERED,WEST
815,207,2026-09-13 09:27:05,DELIVERED,EAST
816,503,2026-09-13 00:31:46,DELIVERED,CENTRAL
817,335,2024-10-01 12:49:14,DELIVERED,NORTH
818,251,2024-11-03 03:35:10,CANCELLED,CENTRAL
819,112,2025-10-16 16:46:53,SHIPPED,WEST
820,235,2026-07-05 01:20:44,DELIVERED,NORTH
821,163,2026-11-18 15:20:41,DELIVERED,WEST
822,527,2026-02-04 13:44:04,DELIVERED,SOUTH
823,95,2024-04-28 03:02:56,SHIPPED,CENTRAL
824,534,2026-08-01 09:07:27,DELIVERED,EAST
825,440,2025-09-06 04:18:33,DELIVERED,EAST
826,198,2025-08-11 23:46:54,SHIPPED,WEST
827,,2025-04-16 02:00:19,SHIPPED,NORTH
828,251,2024-02-15 19:10:04,DELIVERED,SOUTH
829,10,2024-06-27 13:37:46,DELIVERED,WEST
830,406,2026-10-07 02:37:09,SHIPPED,SOUTH
831,83,2024-11-19 20:49:24,DELIVERED,CENTRAL
832,583,22-12-2026,SHIPPED,SOUTH
833,580,2026-04-06 15:55:00,CANCELLED,NORTH
834,583,2025-08-16 10:19:32,SHIPPED,WEST
835,281,2026-08-10 16:20:33,DELIVERED,SOUTH
836,451,2025-11-27 13:35:28,DELIVERED,NORTH
837,320,2026-07-01 11:54:29,DELIVERED,WEST
838,405,2024-07-06 23:00:12,DELIVERED,NORTH
839,250,2024-12-09 16:58:00,PLACED,EAST
840,293,2024-12-23 08:17:40,DELIVERED,NORTH
841,350,2026-10-16 05:30:47,DELIVERED,NORTH
842,,2024-10-23 04:45:47,CANCELLED,NORTH
843,93,2024-08-23 01:20:06,DELIVERED,SOUTH
844,525,2024-06-22 10:57:45,RETURNED,EAST
845,475,2025-08-22 21:03:04,DELIVERED,SOUTH
846,68,2024-08-09 19:12:44,SHIPPED,NORTH
847,406,2025-03-15 18:53:44,CANCELLED,NORTH
848,75,2024-11-06 10:37:40,DELIVERED,NORTH
849,274,2025-02-24 07:19:53,CANCELLED,SOUTH
850,525,2024-06-13 22:18:11,DELIVERED,WEST
851,146,2025-12-06 09:16:44,PLACED,EAST
852,257,2026-09-27 20:43:53,CANCELLED,CENTRAL
853,395,2026-05-23 13:22:41,DELIVERED,SOUTH
854,372,2026-11-26 08:05:32,DELIVERED,WEST
855,90,2026-10-06 15:08:29,DELIVERED,WEST
856,29,21-11-2025,DELIVERED,EAST
857,82,2024-12-10 05:29:34,PLACED,CENTRAL
858,417,2026-08-13 15:53:15,DELIVERED,EAST
859,295,2025-01-08 16:06:26,DELIVERED,CENTRAL
860,25,2024-09-10 19:44:33,RETURNED,SOUTH
861,251,2024-12-10 04:51:22,SHIPPED,NORTH
862,155,2024-06-03 05:15:54,PLACED,SOUTH
863,403,2025-01-06 11:06:30,DELIVERED,SOUTH
864,478,2025-11-23 07:48:58,SHIPPED,SOUTH
865,249,2025-11-24 13:38:25,DELIVERED,CENTRAL
866,,2026-04-08 11:23:21,PLACED,CENTRAL
867,62,2026-05-16 06:02:13,PLACED,WEST
868,313,13-06-2024,RETURNED,WEST
869,293,2026-09-04 14:51:05,DELIVERED,WEST
870,10,2024-06-19 16:24:43,DELIVERED,WEST
871,44,2025-08-24 20:07:38,CANCELLED,CENTRAL
872,352,2026-07-18 11:07:50,DELIVERED,WEST
873,64,2024-01-23 18:16:12,DELIVERED,WEST
874,344,2025-01-28 15:29:23,DELIVERED,EAST
875,252,2026-06-27 00:34:17,DELIVERED,NORTH
876,226,2026-01-04 11:46:02,DELIVERED,SOUTH
877,79,2024-11-21 15:27:57,RETURNED,CENTRAL
878,593,2026-11-19 14:02:04,PLACED,CENTRAL
879,453,2024-07-24 02:21:59,DELIVERED,WEST
880,,2026-05-21 23:56:05,DELIVERED,NORTH
881,414,2025-12-20 16:34:54,DELIVERED,NORTH
882,352,2024-11-14 08:47:44,DELIVERED,NORTH
883,140,2026-06-01 13:13:01,DELIVERED,EAST
884,433,2026-06-08 07:01:45,PLACED,EAST
885,437,2025-10-21 19:21:34,CANCELLED,NORTH
886,242,2025-11-05 14:54:47,DELIVERED,SOUTH
887,202,2025-01-28 18:05:40,RETURNED,NORTH
888,388,2025-06-25 10:28:43,SHIPPED,CENTRAL
889,259,2026-08-25 00:48:18,DELIVERED,SOUTH
890,395,2024-07-28 03:06:25,RETURNED,CENTRAL
891,128,2026-12-18 13:22:48,CANCELLED,EAST
892,265,2026-03-22 20:48:40,DELIVERED,WEST
893,298,2025-11-10 14:10:59,DELIVERED,NORTH
894,252,2025-10-22 03:24:37,RETURNED,WEST
895,25,2026-05-20 19:32:05,DELIVERED,NORTH
896,197,16-09-2024,DELIVERED,WEST
897,148,2024-08-24 07:11:30,CANCELLED,EAST
898,53,2024-05-15 14:15:43,RETURNED,SOUTH
899,370,2026-03-20 10:55:58,SHIPPED,NORTH
900,,2024-11-14 16:30:55,DELIVERED,EAST
901,395,20-11-2024,DELIVERED,NORTH
902,293,2026-11-12 12:45:59,DELIVERED,WEST
903,83,2024-12-25 18:48:50,SHIPPED,WEST
904,113,2024-11-07 08:06:21,PLACED,WEST
905,542,2025-07-23 14:21:50,DELIVERED,EAST
906,545,2024-04-10 00:14:56,DELIVERED,EAST
907,512,2024-09-10 15:45:28,SHIPPED,SOUTH
908,222,2025-05-08 00:54:13,SHIPPED,NORTH
909,514,2026-11-17 12:30:39,RETURNED,SOUTH
910,370,2025-09-13 15:41:10,DELIVERED,WEST
911,10,2026-12-11 07:19:13,DELIVERED,NORTH
912,262,2025-08-21 00:53:47,DELIVERED,CENTRAL
913,529,2024-07-02 12:40:06,DELIVERED,EAST
914,393,2026-09-03 01:28:36,SHIPPED,SOUTH
915,464,2024-05-23 14:11:02,DELIVERED,EAST
916,147,2026-11-03 04:33:19,SHIPPED,CENTRAL
917,354,2025-03-26 01:20:50,SHIPPED,NORTH
918,354,2024-03-19 06:38:31,PLACED,WEST
919,86,2026-12-25 20:12:37,DELIVERED,WEST
920,198,2025-10-16 20:11:21,DELIVERED,EAST
921,390,2024-07-22 17:32:19,SHIPPED,SOUTH
922,241,2026-08-06 05:04:48,DELIVERED,WEST
923,490,2026-11-07 03:48:14,DELIVERED,EAST
924,351,2024-11-20 06:36:43,SHIPPED,WEST
925,127,2026-10-11 16:30:41,DELIVERED,EAST
926,207,2025-12-27 09:23:09,DELIVERED,EAST
927,313,2026-07-14 00:48:25,DELIVERED,SOUTH
928,548,2025-01-23 06:13:42,DELIVERED,EAST
929,,2025-11-11 17:35:47,SHIPPED,CENTRAL
930,212,2024-02-06 10:46:30,DELIVERED,NORTH
931,286,2026-12-23 15:15:17,DELIVERED,NORTH
932,454,2025-06-12 14:59:18,SHIPPED,NORTH
933,552,2026-08-05 04:37:19,DELIVERED,WEST
934,416,2026-11-09 17:33:52,PLACED,NORTH
935,502,2026-11-28 11:57:49,CANCELLED,SOUTH
936,180,2025-07-07 21:45:16,DELIVERED,NORTH
937,456,2025-08-26 15:51:03,PLACED,CENTRAL
938,410,2025-12-17 10:50:34,DELIVERED,NORTH
939,410,2024-12-25 03:34:10,DELIVERED,NORTH
940,347,2026-10-07 02:49:43,DELIVERED,WEST
941,526,2024-10-03 05:41:36,DELIVERED,WEST
942,296,2026-06-20 12:01:00,DELIVERED,EAST
943,421,2026-11-18 14:41:42,DELIVERED,EAST
944,511,2026-04-25 04:13:19,PLACED,CENTRAL
945,33,2024-09-03 10:55:20,DELIVERED,SOUTH
946,312,2025-05-07 11:01:08,CANCELLED,NORTH
947,275,2024-08-24 23:13:24,DELIVERED,SOUTH
948,276,2026-11-03 05:32:58,DELIVERED,SOUTH
949,94,2025-11-12 23:20:26,RETURNED,CENTRAL
950,202,2026-03-15 00:00:24,DELIVERED,NORTH
951,234,2024-08-28 20:19:14,PLACED,WEST
952,12,2025-11-11 01:09:54,DELIVERED,SOUTH
953,111,2026-08-02 01:38:51,DELIVERED,EAST
954,309,2024-08-06 16:09:47,DELIVERED,EAST
955,85,2024-01-07 09:25:40,DELIVERED,CENTRAL
956,561,2024-06-16 01:47:55,DELIVERED,CENTRAL
957,433,2026-09-06 03:00:22,PLACED,NORTH
958,354,2025-12-28 17:28:08,DELIVERED,NORTH
959,348,2025-03-22 17:23:39,PLACED,WEST
960,414,2024-03-17 04:51:09,PLACED,NORTH
961,215,2026-03-08 08:11:46,DELIVERED,WEST
962,381,2026-09-09 04:20:27,SHIPPED,NORTH
963,576,2025-10-26 06:11:00,PLACED,SOUTH
964,245,2024-09-16 11:12:40,RETURNED,WEST
965,168,2025-10-18 14:07:47,DELIVERED,EAST
966,145,2025-07-28 15:49:35,PLACED,EAST
967,207,2024-11-14 20:01:34,SHIPPED,WEST
968,94,2026-11-05 11:19:28,RETURNED,NORTH
969,372,2024-07-17 06:09:53,DELIVERED,SOUTH
970,259,2026-10-05 18:55:33,DELIVERED,EAST
971,496,2026-04-06 03:43:10,CANCELLED,SOUTH
972,536,2026-04-20 13:54:12,RETURNED,WEST
973,383,2025-12-15 10:08:46,PLACED,EAST
